,Datetime,Text
10,2022-05-07 23:58:36+00:00,"Re-
Here are some of my paintings.

Chick shopping with BTC #1
https://t.co/IZFUMgCZPP
 #NFT #NFTs #NFTartist #art #opensea #Crypto #ETH #Ethereum #Bitcoin https://t.co/6tlgWRkKs8"
11,2022-05-07 23:58:12+00:00,"@AltcoinDailyio @AltcoinDailyio imo it needs to go bigger on the #BTC and #ETH percentage. I’d say 40% Bitcoin and 35% Ethereum, then with the remaining 25% you can get into #ADA and others."
12,2022-05-07 23:58:05+00:00,"Find @ScottMahring's photography exclusively on @dexioprotocol's @DexiMarketplace 

https://t.co/r0uxZ2EAIA 

#nft #nftart #art #nfts #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart #ethereum #cryptocurrency #opensea #bitcoin #blockchain #d #artist #eth https://t.co/zOuddk2s3W"
13,2022-05-07 23:58:02+00:00,"#Bitcoin Last Price $35498 #BTC 🚀
Daily Indicators:
-RSI: 35.4
-MA(20): 38944
-MA(50): 41621
-MA(200): 46530
-Bollinger B. lower/upper: 35675/42213

#Ethereum Last Price $2637 #ETH
-RSI: 37.7
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3139

#Crypto #Live

63883"
14,2022-05-07 23:58:01+00:00,Exploring new ways of extracting #ETH with this gem from the #gravitydiamonds collection (on #polygon)! 🖖👽💎 s/o to @defiGravityNFT https://t.co/qYU7q0WGTW
15,2022-05-07 23:57:59+00:00,"NGMI

Or - how to think that bunch of numbers are something valuable.

But ok, with $eth #eth at 700 - gotta hold on to ‘fundamentals’ :)) https://t.co/oxCKeSSFUW"
16,2022-05-07 23:57:59+00:00,That #ETH / #BTC pair looks ready.  Something might be brewing in these bearish times.
17,2022-05-07 23:57:36+00:00,"The $ETH price is at $2,635.44 right now.
🔴 Compared to the last tweet, the price has dropped by $3.54 (0.13%).
🔴 In the last 24 hours the price has dropped by $58.69 (2.18%).

#Ethereum #ETH https://t.co/vK5kLtRGcb"
18,2022-05-07 23:57:20+00:00,@MkNFTz_ #Cryptos #NFTs #EGLDGiveaway #Binance #ETH #BitcoinButton #Bitcoin #APECOIN Done @Killercrock64 @antoinemarsin
19,2022-05-07 23:57:01+00:00,"#Bitcoin Last Price $35511 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38946
-MA(50): 41622
-MA(200): 46530
-Bollinger B. lower/upper: 35685/42207

#Ethereum Last Price $2636 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63882"
20,2022-05-07 23:56:36+00:00,"Je vais sûrement faire un jeu concours pour gagner un nft Gat 
#eth #Jeuconcours #crypto #nft"
21,2022-05-07 23:56:32+00:00,#crytocurrency #ETH #MoveToEarn #BTC #BNB https://t.co/EUs2anZwgV
22,2022-05-07 23:56:29+00:00,Stay on tracks it’s gonna be a good pump soon Don’t be careless by not bagging NFT minting is live and Staking is coming soon @pandagirltoken $PGIRL #pandagirl #nft #nftart #giveaway #BTC #ADA #ETH #SHIB #babydoge https://t.co/Dg4tjl9kAL
23,2022-05-07 23:56:19+00:00,"Just started my new NFT Collection #Fl0atingHeads
https://t.co/6o1j8may7i
#NFTs
#NFT 
#nftcollector 
#NFTProject 
#NFTartist 
#nftart 
#NFTCommmunity 
#nftcollectors 
#blockchain 
#EthereumNFTs 
#ETH https://t.co/8Jfh6QQUwa"
24,2022-05-07 23:56:09+00:00,"Looks like the bidding has started.
#ETH #ENS https://t.co/VLjRRwkr1N"
25,2022-05-07 23:56:01+00:00,"#Bitcoin Last Price $35544 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38946
-MA(50): 41622
-MA(200): 46530
-Bollinger B. lower/upper: 35687/42205

#Ethereum Last Price $2638 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3139

#Crypto #Live

63881"
26,2022-05-07 23:55:52+00:00,"Drop your #ETH wallet - randomly dropping into one!✅RT, Like, Follow 🎁🎉#NFT #NFTs #NFTGiveaway https://t.co/kohpqZWtMK"
27,2022-05-07 23:55:38+00:00,"This is only alpha v0.0.2 of #LandOfKai

Still very awesome!

Let's join us!
https://t.co/xkVUi6virp

#KAINET $KAINET #LANDOFKAI #ETH #ElonMusk @elonmusk #Metaverse #NFT #P2E #GameFi #Horizon #Fortnite #EldenRing #APE #STEP #LUFFY #LUFFYTOKEN @luffyinutoken https://t.co/izAugWMoRI"
28,2022-05-07 23:55:34+00:00,"❓ What assets are you buying in this bear market?

I'm accumulating #ETH, $AMP, $SNX, $REN, $BOND, $SKL, $UMA, $LINK, $MATIC (in no particular order).

👇"
29,2022-05-07 23:55:25+00:00,"@kokid951 BUFFALO BATH
0.3 #ETH https://t.co/rnWBBjMgem"
30,2022-05-07 23:55:20+00:00,"@raritygeek 0x95972E3e6aB7f42006A9601C08afD31c24055B92
#ETH"
31,2022-05-07 23:55:02+00:00,"$DCNS Digital Currency News Studio is doing big things! Check them out, they launched with full #utility, Devs who gave their names and showed their faces upon launch, and an organic growth focus. #Longterminvestment #ETH #Crypto #blockchain #Web3 #CryptoNews https://t.co/o2nWLHc8uA"
32,2022-05-07 23:55:01+00:00,"#Bitcoin Last Price $35575 #BTC 🚀
Daily Indicators:
-RSI: 35.6
-MA(20): 38948
-MA(50): 41622
-MA(200): 46530
-Bollinger B. lower/upper: 35696/42200

#Ethereum Last Price $2640 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63880"
33,2022-05-07 23:55:00+00:00,"Free #NFT giveaway 🎉

Drop your #ETH address, Follow @nftdude_  &amp; @catzNfts

-RT @catzNfts pin tweet (required) https://t.co/tWOmlcOwOG"
34,2022-05-07 23:54:41+00:00,"⚠️ SNEAK PEEK ALERT ⚠️

its an #IMGators type of day 🐊🏆 what other way to celebrate than to leak some upcoming art upgrades?

peep our Kamari Wilson x Gwei Gator rocking an unreleased animated Gators Bucks background 💵 #GGs
@Kamariwilson1 

#ScaredMoneyDontMakeMoney #NFTs #ETH https://t.co/yvVaOdORog"
35,2022-05-07 23:54:34+00:00,"إطلاق الدولار الأمريكي الرقمي #USDD على شبكة #ETH و #BNB  بواسطة مجموعة ترون

https://t.co/BcAPmXKPRxإطلاق-الدولار-الأمريكي-الرقمي-على-سلس/"
36,2022-05-07 23:54:25+00:00,"Hiii!! #NFTcollectors
check my #NFTartworks !!
droped @opensea 
Floor price : 0.01 #ETH
#NFT #NFTCommunity #nftart
💜💙💜💙💜💙💜💙💜💙💜💙
https://t.co/k83NFUXX3f"
37,2022-05-07 23:54:10+00:00,"إذا تملك 1 #ICP
تخيل انه 1 #ETH

😉 شرايكم هههههههه"
38,2022-05-07 23:54:09+00:00,"【上昇】345,100円を超えました。 #イーサリアム #仮想通貨 #ETH"
39,2022-05-07 23:54:08+00:00,"#ETH için belki çok abartılı gelebilir ama böyle bir range içerisinde hareket beklerim açıkcası aşağıda %7-8 arasında bir likidite laımı için belki uğrayabilir göz önünde bulundurmak gerekiyor açıkcası , onun haricinde ilk yüksek direnç bölgesi 3.100-3.300 dikkat edilmelidir. https://t.co/hhbYO2QZat"
40,2022-05-07 23:54:01+00:00,"#Bitcoin Last Price $35537 #BTC 🚀
Daily Indicators:
-RSI: 35.6
-MA(20): 38949
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35699/42198

#Ethereum Last Price $2639 #ETH
-RSI: 37.9
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2633/3138

#Crypto #Live

63879"
41,2022-05-07 23:53:48+00:00,"The dark will soon become light, welcome to Degen City.

#alpha #web3 #NFT #degen #NFTProjects #NFTdrop #ETH #Ethereum https://t.co/U2VWZIoVZk"
42,2022-05-07 23:53:01+00:00,"#Bitcoin Last Price $35491 #BTC 🚀
Daily Indicators:
-RSI: 35.6
-MA(20): 38949
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35699/42198

#Ethereum Last Price $2638 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63878"
43,2022-05-07 23:52:36+00:00,"This project deserves attention because participating in it, you become not just a passive holder of coins, but you will be able to take part in management. #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit 
https://t.co/2q3ufKZJ5Z https://t.co/faau4gGSOY"
44,2022-05-07 23:52:33+00:00,I only bought bleff.eth hoping @HCLPokerShow would buy it from me. #poker #wsop #holdem #ALLIN  #ENS #ensdomains #ETH
45,2022-05-07 23:52:28+00:00,"#NewProfilePic

@CRYPTOHOMIES_ 

https://t.co/FYpWj8oPwe

#nft #nftart #NFTCommmunity #nfts #nftartist #nftcollector #nftcollectibles #nftartwork #nftdrops #nftinvestor #cryptocurrency #crypto #cryptotrading #cryptoart #cryptoinvestor #cryptoartist #cryptolife #ethereum #eth https://t.co/3YF0kT5or7"
46,2022-05-07 23:52:26+00:00,"I think I have a new favorite #Oddy in my @TheOddDystrict #NFT collection. Let's see your #Oddys! 
#OddFollowOdd #NFTs #ETH https://t.co/qLCOABoibT"
47,2022-05-07 23:52:00+00:00,"#Bitcoin Last Price $35488 #BTC 🚀
Daily Indicators:
-RSI: 35.4
-MA(20): 38945
-MA(50): 41621
-MA(200): 46530
-Bollinger B. lower/upper: 35680/42210

#Ethereum Last Price $2637 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63877"
48,2022-05-07 23:52:00+00:00,ETH Gas is now valued at 30! #ETH #gwei #GasAlert $ETH || ID: 1651967520.6644232
49,2022-05-07 23:52:00+00:00,"The cats are taking over the ETH blockchain soon...

#PurrEvil #NFT #NFTs #ETH #NFTCommunity"
50,2022-05-07 23:51:44+00:00,"Hey everyone. I've partnered with @SwamiNFT to giveaway 1 free nft

To Enter:

1⃣ Follow @SwamiNFT
2⃣ Like and retweet this post
3⃣ Tag 3 frens!!!

The winner will be announced in 24 hrs

#NFT #NFTGiveaway #NFTs #eth https://t.co/07TEnPQA3d"
51,2022-05-07 23:51:43+00:00,"Like #ETH but get bummed on fees? Like #BSC, but not a fan of Binance centralization. Check out #smartbch. Encourage anyone who's tried it out to post they're fav #dApps. https://t.co/WW8aaWccVE"
52,2022-05-07 23:51:31+00:00,This is a massive project with a huge opportunity but there is not much doubt that their target will be reached. #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit https://t.co/IASkWFz2bZ
53,2022-05-07 23:51:30+00:00,🔥🚀 #ETH https://t.co/dC2eORBeqB
54,2022-05-07 23:51:18+00:00,"BTC/JPY = 4641994円 
ETH/JPY = 344626円 
XRP/JPY = 76.300円 
LTC/JPY = 12381.6円 
#ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC"
55,2022-05-07 23:51:01+00:00,"$ETH was the 3rd most mentioned on 4chan over the last 7 daysVia https://t.co/1HNCqSvhdd#eth    #4chan  #blockchain https://t.co/Y3foIWRk1T"
56,2022-05-07 23:51:00+00:00,"#Bitcoin Last Price $35495 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38946
-MA(50): 41621
-MA(200): 46530
-Bollinger B. lower/upper: 35684/42208

#Ethereum Last Price $2637 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63876"
57,2022-05-07 23:50:24+00:00,"This chad will save us

No ironies. Hold on

#crypto #ETH https://t.co/7tqX775MxY"
58,2022-05-07 23:50:01+00:00,"#Bitcoin Last Price $35515 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38946
-MA(50): 41621
-MA(200): 46530
-Bollinger B. lower/upper: 35684/42207

#Ethereum Last Price $2638 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63875"
59,2022-05-07 23:49:55+00:00,little lower volume day yesterday but still sitting at 117 mil but as you can see as an average over the last few months were still looking stronger than we have been over the last few months. #eth #opensea #etherium #nft #crypto #wenbull #wenmoon https://t.co/mimvkhvOYf
60,2022-05-07 23:49:53+00:00,"@WatcherGuru #Ethereum is a world asset.
Everyone have access to trade #ETH 🥵"
61,2022-05-07 23:49:12+00:00,"直播已经成了日常，休息多了居然会手足无措不知道干啥

欢迎您的观看，记得订阅哦

如果有帮助，欢迎三连...

#BTC  #美股 #ETH 

全球暴跌，加密货币市场能否幸免？？ https://t.co/4ZLUXJUa6y 来自 @YouTube"
62,2022-05-07 23:49:11+00:00,"What can we expect now from #Mandox Devs? 👀👀
The only thing i now is that with all that is beeing build this project will easily pass 1 bilion dolar MC !
Its just a matter of time!
I keep acummulating! 💯
#ETH #Saitama #SHIB #Crypto #CULT #YetToCome #buythedip #Altcoins #BTC https://t.co/kJNxI77inp"
63,2022-05-07 23:49:02+00:00,"#Bitcoin Last Price $35550 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38947
-MA(50): 41622
-MA(200): 46530
-Bollinger B. lower/upper: 35691/42203

#Ethereum Last Price $2639 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63874"
64,2022-05-07 23:48:56+00:00,"إطلاق الدولار الأمريكي الرقمي #USDD على شبكة #ETH و #BNB بواسطة مجموعة ترون

https://t.co/qiz10qrYvX"
65,2022-05-07 23:48:33+00:00,"BREAKOUT! 🚀🚀🚀
Look at the chart without knowing what it is about. 
And now DYOR………..

No problem, enjoy the ride 
$THRY #THRY

#eth #btc #yasha 

@Peyoteone @TheScienceDAO @HolyHans80 @BVSOlli @ThomasBahne @PatschSarah https://t.co/ZOfZK6xRc6"
66,2022-05-07 23:48:21+00:00,#solana #ETH #openseanfts #MagicEden  @TamakiApes yo word to your mother-  ship is landing - drop anchor and rejoice cause they finna pop lock and nonstop opposite of drop
67,2022-05-07 23:48:15+00:00,So awesome!!! Let's goooooo #ZINU @ZinuToken #ZombieMob #D3N #NFT #Web3 #NFTs #DeFi #Crypto #ETH #BTC #Blockchain https://t.co/RPFddBub3p
68,2022-05-07 23:48:02+00:00,"#Bitcoin Last Price $35541 #BTC 🚀
Daily Indicators:
-RSI: 35.7
-MA(20): 38949
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35702/42196

#Ethereum Last Price $2638 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63873"
69,2022-05-07 23:47:52+00:00,If I could go back to 2011 I would buy #BTC  If I could go back to 2015 I would buy #ETH If I could go back to 2017 I would buy #MATIC  If I could go back to 2018 I would buy #DOGE If I could go back to 2019 I would buy #SHIB What #Crypto would you buy today? 🤷‍♀️😊👇🏻👇🏻
70,2022-05-07 23:47:50+00:00,"#EverRise $RISE

$0.000821 🔴 -8.7%
$58.8M Market Cap -8.7%
53942 Hodlrs +0.3%

$0.000816 (#Eth) 🔴 -10.3%
$0.000867 (#BNB) 🔴 -5.3%
$0.000799 (#Polygon) 🔴 -13.4%
$0.000809 (#Ftm) 🔴 -3.3%
$0.000803 (#Avax) 🔴 -10.3%

0.161% Burn
$34.8M Staked TVL

$5.6M LP
$1.1M Buyback https://t.co/SReC9DjdeD"
71,2022-05-07 23:47:12+00:00,Check this out #btc guys and girls and #eth folks. Safe haven here. #ADA please take a few and look at what we're doing.
72,2022-05-07 23:47:04+00:00,🎁FREE #NFT GIVEAWAY🎁To win:1️⃣ Follow HunchoNFT_  and ZestiestOrange +🔔2️⃣ Like &amp;amp; Retweet  3️⃣ Drop your #ETH walle…
73,2022-05-07 23:47:02+00:00,"#Bitcoin Last Price $35506 #BTC 🚀
Daily Indicators:
-RSI: 35.6
-MA(20): 38949
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35700/42197

#Ethereum Last Price $2633 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63872"
74,2022-05-07 23:46:55+00:00,"$luna is face to the biggest challenge @terra_money 

@TaurusDEFI The launch of Taurus will fix some of the problems with LUNA, such as avoiding a death spiral when the market is bad

#DeFi #Terra #terraluna #ETH https://t.co/VuIURRUsEA"
75,2022-05-07 23:46:51+00:00,"Buy one of mine to plant a Giant Sequoia 🌲 #NFTs #NFTCollection #ETH $ETH #blockchain 

https://t.co/GpKviIryN7 https://t.co/8jsBpWUTXH"
76,2022-05-07 23:46:41+00:00,"Top 5 #crypto prices with 24h change:

#BTC #ETH #BNB #XRP #SOL 

🔴 $BTC $35539.95 (-1.36%)
🔴 $ETH $2637.45 (-2.20%)
🔴 $BNB $365.8 (-3.59%)
🔴 $XRP $0.5815 (-3.52%)
🔴 $SOL $79.11 (-3.10%)

Do you #hodl any of these coins?"
77,2022-05-07 23:46:36+00:00,"直播已经成了日常，休息多了居然会手足无措不知道干啥

欢迎您的观看，记得订阅哦

如果有帮助，欢迎三连...

#BTC  #美股 #ETH 

全球暴跌，加密货币市场能否幸免？？ https://t.co/A7W7Kt4RJu 来自 @YouTube"
78,2022-05-07 23:46:03+00:00,"@CaesarNFTx @MEXC_Global Done wish me luck

@JBigwinner
@sani__45
@humairaa_99

#Giveaway #AirdropCrypto
#MEXC
#BTC #ETH $USDT
#Avalanche #Solana #ETH https://t.co/TYIgb4OPtv"
79,2022-05-07 23:46:02+00:00,"#Bitcoin Last Price $35564 #BTC 🚀
Daily Indicators:
-RSI: 35.5
-MA(20): 38946
-MA(50): 41622
-MA(200): 46530
-Bollinger B. lower/upper: 35687/42205

#Ethereum Last Price $2636 #ETH
-RSI: 37.7
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2631/3139

#Crypto #Live

63871"
80,2022-05-07 23:45:52+00:00,"#ETHUSD 1時間足
イーサリアムは
青の　Cフォークの平行チャンネル下段接触、
微反発。。
紫のアークと青の平行チャンネルを突破する迄は
厳しい形。。BTC次第ですが。。
#ETH #イーサリアム https://t.co/T6RKCJKAZc https://t.co/xlk4aO7xfA"
81,2022-05-07 23:45:28+00:00,"ALFA to OMEGA on OpenSea 

OMEGA COLLECTION #01

3600 px² Digital Art

https://t.co/TIr8KZOYYt via @opensea 

@emaararthub @luvianmagic #anne #omega #nftcommunity #nft #eth #🇹🇷 #nftturkey #nftcollector #pixelart #digitalart #opensea #MothersDay2022 #mothersdaygift https://t.co/rv45KmrRxI"
82,2022-05-07 23:45:26+00:00,"📈💸 #ETH - 🚀SIGNAL🚀 Algorithm investigation shows a Bullish (BUY) Signal for $ETH at Price 2628.1612821930776 

🔁 Retweet if you're a holder!

Want these signals? 👉https://t.co/oapUtcTkNX https://t.co/qCpP2kWUd3"
83,2022-05-07 23:45:24+00:00,"Thx to #Bidenflation &amp; #BidenIsAFailure , the #StockMarket is CRASHING taking our #retirement with it.  PLZ DO NOT #VOTE #Democrats 
.
$TSLA $QQQ $AMC #Bitcoin #BTC $ARKK $PLTR #Ethereum #ETH $AAPL $GME $NLFX $AMZN https://t.co/3wRCvvtNwp"
84,2022-05-07 23:45:11+00:00,"Trending post on LunarCrush:

""$3,000 #ETH ✨

Like, Retweet &amp;amp; Follow Me
Show me you have notifications on

2 Winners - announced tonight"" via @SabianNFT

Top coin mentions
$eth

https://t.co/F9KZMh1Y3r"
85,2022-05-07 23:45:11+00:00,Much needed relief right? #ETH #Ethereum https://t.co/XgKvKBnPs9
86,2022-05-07 23:45:10+00:00,"仮想通貨バブル！　$KCS の急騰が止まらない！！KuCoinへの送金手順を画像で解説！

https://t.co/hLq7DnOL1B
あくまで紹介　最大割引の特別招待リンクです！
https://t.co/YHrxci55a8 
 #仮想通貨 #暗号資産 #ビットコイン #ETH #IOST #XRP #リップル #xumm #KCC #TITAN $LIKE"
87,2022-05-07 23:45:03+00:00,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 30 gwei
Avg: 31 gwei
High: 31 gwei

Opensea: Sale
Low: $16.02
Avg: $16.55
High: $16.55

Uniswap V3: Swap
Low: $14.61
Avg: $15.10
High: $15.10

USDT: Transfer
Low: $4.29
Avg: $4.43
High: $4.43"
88,2022-05-07 23:45:01+00:00,"#Bitcoin Last Price $35579 #BTC 🚀
Daily Indicators:
-RSI: 35.7
-MA(20): 38950
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35709/42192

#Ethereum Last Price $2638 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3139

#Crypto #Live

63870"
89,2022-05-07 23:44:57+00:00,#XEQ ... Mine! Mine! All Mine! No you can't have any! (look at those buy orders fly) #XEQ goes into accumulation phase. Let the hording begin. Sorry #eth nothing to see here. Move along now. https://t.co/2tVfDV7Qtg
90,2022-05-07 23:44:53+00:00,"Good morning, CBD🌅
Stormy market, still standing in the cold wind. Lay a solid foundation for miracles. There is no gorgeous coat, only the real K line trend, we firmly believe and full of infinite expectations for the future.
CBD, the future has come 🚀🚀
#BTC #ETH @elonmusk https://t.co/hfQ5XTmJAP"
91,2022-05-07 23:44:51+00:00,"range dışında bir hareket görebiliriz , tekrar range içine girmesi durumunda hareket önemsizleşir bizler için . Aslında bence sağlam bir yok etme fitiliyle gelen bull hareket daha sağlam olabilir . İYİ GECELER #ETH #BTC"
92,2022-05-07 23:44:47+00:00,"Keeping it simple.  We loose current levels on the daily and weekly then it's Goblin town

We hold above, our next target would be 40k. Cut out the noise and focus on what truly matters.  

Don't let the bears intimidate you, and don't buy into bulls hopium.

#BTC #ETH #SOL https://t.co/Iijh2hR0zJ"
93,2022-05-07 23:44:46+00:00,"watching some ufc and flipping jpeks tonight, nothing else to it #NFTs #ETH #UFC274 #cryptocurrency"
94,2022-05-07 23:44:45+00:00,"🚀🚀🚀 $867,490 ETHUSD LONGED @$2,638.37 on #Binance (23:44:45 UTC) #ETH #cryptocurrency"
95,2022-05-07 23:44:30+00:00,"For the first time, we get to watch a market price a 5555 max length HEX stake over time. 📈

#Maximus #DAO #MAXI $MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH"
96,2022-05-07 23:44:21+00:00,Check out this item on OpenSea https://t.co/aSHowaca62 via @opensea #NFT  #NFTs  #nfts #NFTCollection  #NFTdrop  #nftcollector #NFTCommmunity  #art #ETH
97,2022-05-07 23:44:14+00:00,"【下落】344,800円を下回りました。 #イーサリアム #仮想通貨 #ETH"
98,2022-05-07 23:44:08+00:00,"Is XRP Officially Dead? (Why I See Some Holders Abandoning Ship) https://t.co/UWEQtU7Aco… #XRP #Crypto #Bitcoin  #BTC  #ETH #Ethereum #CryptoCurrency #NFT $XRP #ADA #LTC #UST 

🤔"
99,2022-05-07 23:44:06+00:00,"Seeing more bulls call current $BTC price action a bear market now. Given on-chain narrative for at least a year, it's time for new perspective to on-chain orthodoxy. The discipline itself risks credibility if it doesn't even hint 2 huge pullbacks in under a year.
#BTC #ETH"
100,2022-05-07 23:44:01+00:00,"#Bitcoin Last Price $35598 #BTC 🚀
Daily Indicators:
-RSI: 35.7
-MA(20): 38950
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35706/42194

#Ethereum Last Price $2640 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63869"
101,2022-05-07 23:43:45+00:00,"‼️Think about this‼️
What if you could trade #Fortnite skins on the blockchain, buy armored cars on #GTA using #BTC or #ETH, or get paid to play #MarioKart with your friends?

@EngineENGN aims to bring blockchain functionality to existing and conventional games! DO NOT MISS OUT! https://t.co/gdJQFaf8Iw"
102,2022-05-07 23:43:42+00:00,"Been light on Twitter engagement the past 3 days. We promise, we're still here. And we have a big announcement:

The five fish species for our first collection have been chosen! Reveal thread coming 🐠

#nftproject #polygonnft #polygonnft #endangeredspecies #rarefish #nfts #eth"
103,2022-05-07 23:43:01+00:00,"#Bitcoin Last Price $35588 #BTC 🚀
Daily Indicators:
-RSI: 35.7
-MA(20): 38950
-MA(50): 41623
-MA(200): 46530
-Bollinger B. lower/upper: 35707/42193

#Ethereum Last Price $2639 #ETH
-RSI: 37.8
-MA(20): 2885
-MA(50): 3062
-MA(200): 3425
-BB: 2632/3138

#Crypto #Live

63868"
104,2022-05-07 23:43:01+00:00,"🎁 J’offre 20 ApeCoin (400$ aujourd’hui) dimanche à quelqu’un au hasard qui ❤️ like et  🔁 retweet ce tweet!
(il faut m’avoir follow pour que je puisse vous DM si vous gagnez !)

#Cryptos #NFTs #CONCOURS #EGLDGiveaway #Giveaway #Binance #ETH #BitcoinButton      #Bitcoin #APECOIN https://t.co/KNr7BvIMJH"
