,Datetime,Text
10,2022-05-02 23:58:12+00:00,"#Bitcoin Last Price $38516 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37623/41888

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56677"
11,2022-05-02 23:58:07+00:00,"The winner of the Breaking Bad Hawg is  @ThePotHeadsNFT you have been randomly pulled to win this amazing NFT! Congratulations, Please expect delivery in 2-5 days. Hava n amazing day #NFT #NFTCRYPTo #NFTGIVEAWAY #MEtaverse #ETH #GLEWME"
12,2022-05-02 23:58:00+00:00,"Free #NFT giveaway 🎉

Drop your #ETH address, Follow @nftdude_  &amp; @DopeWormsClub  &amp; RT https://t.co/RdiFwMGuE7"
13,2022-05-02 23:57:48+00:00,"@RTGNFilmCrib @RtgnToken Second day of NFT treasure hunt. Challenge yourself if you have not  https://t.co/jU5WMvhM5U 
#RTGNFAM #RTGNNEXT100X #RTGN100XGEM #RTGN $RTGN #ETH #cryptocurrency #whoisbenhammond"
14,2022-05-02 23:57:34+00:00,$MINER #LFG #eth #cryptocurrency https://t.co/yLqYBlczTF
15,2022-05-02 23:57:30+00:00,"Looks like the 3 letter #ENS floor is already .15 #ETH 👀👀

#NFTs #opensea #NFTCommunity https://t.co/Mem5xuVvk3"
16,2022-05-02 23:57:28+00:00,"@mattarbogast007 Don't miss out on this solid project, a REAL GEM !!!!

#MINER
$MINER
#CRYPTO #ETH #Uniswap #CRYPTOS #100xgem #100x #100xGems
#Thanos_Movement"
17,2022-05-02 23:57:27+00:00,"#EverRise $RISE

$0.000951 Δ -4.8% 🔴
$68.1M Market Cap -4.8%
52943 Hodlrs +0.8%

$0.000980 (#Eth) Δ -3.9% 🔴
$0.000932 (#BNB) Δ -7.0% 🔴
$0.000954 (#Polygon) Δ -3.8% 🔴
$0.000911 (#Ftm) Δ -7.6% 🔴
$0.000969 (#Avax) Δ -2.1% 🔴

🔐 $39.9M Staked TVL

$6.3M LP
$1.2M Buyback https://t.co/dNVIUEibKZ"
18,2022-05-02 23:57:14+00:00,"Just one more Satoshi

https://t.co/oT6CdXIMOW

Binance Exchange has repeatedly mentioned the Satoshi network (Satoshi Nakamoto, Bitcoin and the BTCs icon on Twitter).

Likes and retweets are Satoshi Power!

#BTC #ETH #Satoshi #Binance 
#Huobi #FTX #Coinbase #Upbit 
#HOT https://t.co/DV87Jq4j58"
19,2022-05-02 23:57:12+00:00,"#Bitcoin Last Price $38509 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37622/41889

#Ethereum Last Price $2856 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2744/3169

#Crypto #Live #NFT

56676"
20,2022-05-02 23:57:04+00:00,"NFT VALUE ALERT.
#5208 listed below Bitvots` fair value estimate.
List Price = 0.032 ETH
Fair Value est. = 0.0867 ETH (+171%)
Floor = 0.032 #ETH
https://t.co/oPhMEPdXdc"
21,2022-05-02 23:57:04+00:00,"NFT VALUE ALERT.
#1089 listed below Bitvots` fair value estimate.
List Price = 0.032 ETH
Fair Value est. = 0.0826 ETH (+158%)
Floor = 0.032 #ETH
https://t.co/h9tFIrY5MM"
22,2022-05-02 23:57:03+00:00,"NFT VALUE ALERT.
#2187 listed below Bitvots` fair value estimate.
List Price = 0.032 ETH
Fair Value est. = 0.0818 ETH (+156%)
Floor = 0.032 #ETH
https://t.co/HsllfLAqPb"
23,2022-05-02 23:57:03+00:00,"NFT VALUE ALERT.
#2385 listed below Bitvots` fair value estimate.
List Price = 0.032 ETH
Fair Value est. = 0.1218 ETH (+281%)
Floor = 0.032 #ETH
https://t.co/w1887kk3Ez"
24,2022-05-02 23:56:47+00:00,"Will be accumulating #FLOKI, #KIBA and #ETH until the next bull cycle as much as possible."
25,2022-05-02 23:56:27+00:00,"@saylor Evergreen reminder that for simple profit reasons, professional #Bitcoin  and #ETH miners consume energy at the _end_ of the supply chain, just before it’s rejected / wasted.

Basic education can stop so much useless crypto FUD https://t.co/Rqn4CEepkl"
26,2022-05-02 23:56:16+00:00,"#AKROUSDT Bear Alert!

5X Volume
Price:      0.00847
5-min %: -0.35%
Volume:  $27,088
 
#crypto #whale #btc #eth #AKRO $AKRO https://t.co/VI87sDO6Hi"
27,2022-05-02 23:56:12+00:00,"#Bitcoin Last Price $38520 #BTC 🚀
Daily Indicators:
-RSI: 42.0
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37624/41888

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56675"
28,2022-05-02 23:56:05+00:00,"🇦🇺 Australia Ethereum(ETH) Price 🇦🇺
✅Binance Australia:4,051 AUD
✅Independent Reserve:4,043 AUD
✅Digital Surge   :4,190 AUD
✅CoinSpot   :4,060 AUD
✅CoinJar   :4,017 AUD
✅CoinTree   :3,932 AUD
#Aussie #ETH #Ethereum #ETHAUD 
https://t.co/j1txffxp9I"
29,2022-05-02 23:55:47+00:00,"@DarinFeinstein Evergreen reminder that for simple profit reasons, professional #Bitcoin and #ETH miners consume energy at the _end_ of the supply chain, just before it’s rejected / wasted.

Basic education can stop so much useless crypto FUD https://t.co/rf10sNpW21"
30,2022-05-02 23:55:38+00:00,"bundle 2 #ENS #domainname for 1.555 #ETH at @opensea
https://t.co/otqxUq6Uft

#Web3 #digitalidentity #ensdomains #NFTs #NFTCollection #NFTCommmunity #Ethereum #collector $ENS #domains"
31,2022-05-02 23:55:13+00:00,"#Bitcoin Last Price $38522 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37624/41888

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2744/3169

#Crypto #Live #NFT

56674"
32,2022-05-02 23:54:46+00:00,"🔮Hi, $LOCKER the combination of 2022 with sportiest crypto is out
 📲 The application is out and will be released on iOSvery soon
 ✅BSC bridge open
☄️Staking now live 
✅Big names in the sports industry on board #locker @LockerToken @Curciopat #ETH #100xgem $LOCKER #lockertoken https://t.co/SIRLUWbaxf"
33,2022-05-02 23:54:39+00:00,"#FIOUSDT Bear Alert!5X VolumePrice:      0.09895-min %: -0.3%Volume:  $16,349 #crypto #whale #btc #eth #FIO… https://t.co/NvghpEe3Hd"
34,2022-05-02 23:54:33+00:00,"🌕 Biggest #Cryptos 1-Day Volume

#Bitcoin: $38,591.03 (+0.74%)
#ETH: $2,861.91 (+1.96%)
$BCH: $285 (+1.97%)
$LUNA: $84.33 (+3.11%)
#XRP: $0.6144 (+1.71%)

👉 Follow to bring #altcoin dashboard right to your feed. https://t.co/zAYapgXdQZ"
35,2022-05-02 23:54:21+00:00,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 87 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 76 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 63 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 55 Gwei

#Ethereum #ETH #GasPrice"
36,2022-05-02 23:54:19+00:00,"【下落】372,000円を下回りました。 #イーサリアム #仮想通貨 #ETH"
37,2022-05-02 23:54:19+00:00,"Black Club #0012
Price 0.0017 ETH
buy at @opensea
@BlackWorldClub

@opensea
#ETH
#NFTs
#NFTCommunity
#nftcollector
#nftart
#opensea

https://t.co/Osnrb5sogo https://t.co/lYBUmrKPbX"
38,2022-05-02 23:54:13+00:00,"#Bitcoin Last Price $38511 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37622/41888

#Ethereum Last Price $2856 #ETH
-RSI: 44.0
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2744/3169

#Crypto #Live #NFT

56673"
39,2022-05-02 23:54:02+00:00,"🟢🦇 8pm EST, tomorrow I’ll be giving away these cards from a just opened pack! 🟢🦇to enter the giveaway you have to follow and retweet this post!! All users will be picked at random and winners will be posted on feed! Calling all night watchers 👀🦇🟢🤫🙌🏾 #nft #Batman #hro #eth https://t.co/TlAn5k2mVa"
40,2022-05-02 23:53:56+00:00,"#BARUSDT Bull Alert!

10X Volume
Price:      5.29
5-min %: 1.5%
Volume:  $81,036
 
#crypto #whale #btc #eth #BAR $BAR https://t.co/1LJRvW0mR9"
41,2022-05-02 23:53:39+00:00,"#CRVUSDT Bear Alert!

5X Volume
Price:      2.103
5-min %: -0.28%
Volume:  $324,301
 
#crypto #whale #btc #eth #CRV $CRV https://t.co/2qr731Rl0W"
42,2022-05-02 23:53:36+00:00,"Amelia once played darts at the fair
and won an amulet tied to an old leather line
now Amelia takes the tin thing everywhere
in love with the way that it sparkles and shines

From The Insomniacs NFT Series:
https://t.co/AFxxI2iU5C

#cryptocomnft #nft #NFTCommunity #eth #btc #cro https://t.co/y9m6rccAqo"
43,2022-05-02 23:53:35+00:00,"👀 Zorbs Via @ourZORA 
https://t.co/GiVIizrBG2
#ETH #Ethereum #NFTCommunity #NFTartist #NFTCollection"
44,2022-05-02 23:53:33+00:00,"1 of 1 3D UFO 🛸
(Utility listed in description)
.1 #Eth 

https://t.co/6FQxHP3wSL https://t.co/kZGUUlUqRC"
45,2022-05-02 23:53:25+00:00,@MelonyWhiteArt 0.1 #ETH each https://t.co/Wct8Cwk3jE
46,2022-05-02 23:53:18+00:00,I JUST DROPPED SOME CRYPTO MERCH ON MY ONLINE CLOSET YOU CAN ORDER FROM ANYWHERE IN THE WORLD AND SHIP IT https://t.co/9valn5Qgog #cryptolildavi #merch #btc #eth #1000x #nft 🔥🔥🚀🚀 https://t.co/3q4QLhjcM9
47,2022-05-02 23:53:13+00:00,"#Bitcoin Last Price $38511 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37622/41888

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56672"
48,2022-05-02 23:53:10+00:00,"#PYRUSDT Bull Alert!

5X Volume
Price:      8.95
5-min %: 2.2%
Volume:  $240,495
 
#crypto #whale #btc #eth #PYR $PYR https://t.co/bUZHLZfp3N"
49,2022-05-02 23:53:09+00:00,"Network Status: Online

ΞETH Net Load: 🔲🔲🔲🔲🔲🔳 : ⚡

⛏ Block Price: 69 Gwei

📈 $ 2,857.61: bearish 🐻
#eth #gas #price"
50,2022-05-02 23:53:03+00:00,"#FTTUSDT Bull Alert!

10X Volume
Price:      39.19
5-min %: 0.026%
Volume:  $640,962
 
#crypto #whale #btc #eth #FTT $FTT https://t.co/FA8wO3PRLb"
51,2022-05-02 23:53:00+00:00,"Check out my new NFT on OpenSea! https://t.co/FKpwoBjuo3 via @opensea 

#Lipstick 
#cosmetics 
#LOrealExcellencexNunew 
#NFT
#opensea 
#NFTs 
#NFTCommunity 
#NFTdrop 
#NFTCollection 
#NFTartist 
#nftart 
#nftcollector 
#NFTProject 
#ETH 
#Bitcoin
#Crypto https://t.co/0MP8qUZoBh"
52,2022-05-02 23:52:29+00:00,@2Yeahyeah @SaveToNotion #thread #crypto #eth
53,2022-05-02 23:52:25+00:00,"#EverRise $RISE

$0.000947 Δ -5.2% 🔴
$67.8M Market Cap -5.2%
52943 Hodlrs +0.8%

$0.000982 (#Eth) Δ -3.7% 🔴
$0.000917 (#BNB) Δ -8.5% 🔴
$0.000952 (#Polygon) Δ -4.0% 🔴
$0.000910 (#Ftm) Δ -7.7% 🔴
$0.000967 (#Avax) Δ -2.3% 🔴

🔐 $39.7M Staked TVL

$6.3M LP
$1.2M Buyback https://t.co/N8lvBnqD58"
54,2022-05-02 23:52:16+00:00,"Drop your #ETH wallet - don’t ask why!✅RT, Like, Follow Nftbro_  🎁🎉#NFT #NFTs #NFTGiveaways https://t.co/RHHYA97vy0"
55,2022-05-02 23:52:14+00:00,"#Bitcoin Last Price $38523 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37623/41888

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56671"
56,2022-05-02 23:52:07+00:00,#1 at it again 🔥🔥👀👀#PulseDogecoingodwhale adding what are you doing?? #DOGEDETECTIVE $PLSD #PLSD #PulseDogecoin #ETH #ERC20 #DeFi $PLS $PLSX #PLS #PLSX https://t.co/NX5y9xR2Mx
57,2022-05-02 23:51:59+00:00,"1,000 #BTC (38,378,665 USD)
☀️ #Coinbase to Wallet
https://t.co/V7fSrVbHQr

#BTC  38,528.13    #ETH  2,858.23
#BNB  389.50    #SOL  87.54
F&amp;G Index:  28  (+6)
Trends:  $HNT $SRM $SOL $LTC $UTK
#Bitcoin"
58,2022-05-02 23:51:53+00:00,"4) Kabul etmemiz gereken şey bu sezonun bittiği. Fakat, #BTC şuan zirvesinden %44 aşağıda. Buna karşın #ETH hariç #altcoin lerin çoğu %70-85 arası aşağıda. #ETH ise %41 aşağıda. Bu benim için bir dead cat bounce sırasında yaşanan #altcoin sezonunun habercisidir. +"
59,2022-05-02 23:51:52+00:00,"2) 2020 Mart ayında pandemi ile bütün piyasalar çöktü, #UKOİL $16, #BTC $3750 #ETH $87'a kadar düştü. Ardından #Kripto para piyasalarında 2021'in Ekim ayına kadar çok büyük bir boğa yaşadık. Bununla beraber Amerikan borsası da çok ciddi yükselişler yaşadı, bitti. +"
60,2022-05-02 23:51:50+00:00,"#BARUSDT Bull Alert!

5X Volume
Price:      5.31
5-min %: 1.9%
Volume:  $40,405
 
#crypto #whale #btc #eth #BAR $BAR https://t.co/gc34BINi3P"
61,2022-05-02 23:51:47+00:00,@dropyournftt @ExzoticNFT @cSdNFT @Jessehj1 @Brian_Sixten @nftIegend @MJ_crypto__ #cryptotrading #btc #eth
62,2022-05-02 23:51:45+00:00,#PudgyPenguins ➕#Frens 🟰 #Happiness This im sure of… #NFTs #ETH
63,2022-05-02 23:51:31+00:00,It’s squeezing both trends broke 🤷🏻‍♂️ #ETH . I have the favor the bigger trend https://t.co/3CgYnoqUYw
64,2022-05-02 23:51:31+00:00,"🔥🔥ETHEREUM🔥🔥

Solo en este fin de semana más de 200 millones de dolares en #ETH han sido quemados 👀🔥🔥

#Burn #Crypto #Ethereum https://t.co/IYAvYftNrd"
65,2022-05-02 23:51:13+00:00,"#Bitcoin Last Price $38504 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37622/41888

#Ethereum Last Price $2856 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2744/3169

#Crypto #Live #NFT

56670"
66,2022-05-02 23:50:56+00:00,ETH Gas is now valued at 65! #ETH #gwei #GasAlert $ETH || ID: 1651535456.724056
67,2022-05-02 23:50:48+00:00,"relay_chain: Introducing the Bridge Bounty Blitz program! 🎉✨

A new reward program that helps your favorite alt coins go cross chain! 😍

Earn a 25% fee when you help connect a project to our bridge! #ETH #BSC #AVAX 

Full details 💰
https://t.co/YFPQkK38wi"
68,2022-05-02 23:50:16+00:00,"Many people have successfully acquired wealth through cryptocurrencies and allowed their families to live a good life. And someone with a paltry monthly salary is talking to others about cryptocurrency being a scam.😂
#BTC #ETH #ADA #XRP #AVAX #LUNA #BNB #NFT"
69,2022-05-02 23:50:13+00:00,"#Bitcoin Last Price $38513 #BTC 🚀
Daily Indicators:
-RSI: 41.9
-MA(20): 39755
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37621/41889

#Ethereum Last Price $2856 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2744/3169

#Crypto #Live #NFT

56669"
70,2022-05-02 23:50:13+00:00,@FrozenEwok @mr0chill Swap for #ETH then use uniswap to swap for #HEX
71,2022-05-02 23:50:12+00:00,"BTC/JPY = 5015141円 
ETH/JPY = 372398円 
XRP/JPY = 79.866円 
LTC/JPY = 13120.3円 
#ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC"
72,2022-05-02 23:50:10+00:00,"#nft #NFTCommunity #BAYC
#APECOIN #ape #eth #Ethereum #NFTCollection #YugaLabs #NFTs

Bored Ape Creators Slammed for 'Nightmare' Ethereum NFT Land Drop, 'Tone Deaf' Response https://t.co/9FCIGN0u8H"
73,2022-05-02 23:50:04+00:00,Going to be doing a #youtube video on @wealthsimple CRYPTO what is your biggest question that I can answer? #btc #eth #ltc #gala #avax #Solana
74,2022-05-02 23:49:55+00:00,"Free #NFT Giveaway 🎁🎉

Follow @MalfoysOwl 🦉
Like ❤️
Retweet 🔄
Comment ETH wallet address 💬

#NFT #Giveway #NFTs #ETH #opensea https://t.co/YcxHj4I5p1"
75,2022-05-02 23:49:19+00:00,#nft #buy #bitcoin #Etherum #eth #gate https://t.co/nBto2BTTzD
76,2022-05-02 23:49:17+00:00,Qualquer semelhança com a realidade é pura coincidência... #ETH #Combustiveis #Portugal https://t.co/cSHL6mCqDM
77,2022-05-02 23:49:13+00:00,"#Bitcoin Last Price $38492 #BTC 🚀
Daily Indicators:
-RSI: 42.0
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37624/41887

#Ethereum Last Price $2855 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56668"
78,2022-05-02 23:49:07+00:00,"#BTGUSDT Bear Alert!

5X Volume
Price:      28.23
5-min %: -0.49%
Volume:  $6,995
 
#crypto #whale #btc #eth #BTG $BTG https://t.co/Kk7CU9Wbbe"
79,2022-05-02 23:48:46+00:00,"#FTTUSDT Bear Alert!

15X Volume
Price:      39.19
5-min %: -0.36%
Volume:  $860,130
 
#crypto #whale #btc #eth #FTT $FTT https://t.co/uaTqM4QtqR"
80,2022-05-02 23:48:34+00:00,#APE อาจทุบ เทขาย #eth เพื่อทำ #Blockchain ของตัวเอง...ในขาลงรอบนี้ #เพื่อลดต้นทุน หรือไม่ 🙈
81,2022-05-02 23:48:31+00:00,"We can control the market price of Cryptocurrency 
swapping cryptocurrency at a ratio of 1:1.1~3 or more
For example, Giving $100 worth of #xrp , Immediately exchanging it for $110-120 worth of #btc
telegram: @exc00
Starting with a small amount.
#BTC #XRP #ETH #DOGE"
82,2022-05-02 23:48:13+00:00,"#Bitcoin Last Price $38525 #BTC 🚀
Daily Indicators:
-RSI: 42.0
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37625/41887

#Ethereum Last Price $2858 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56667"
83,2022-05-02 23:48:09+00:00,"Network Status: Online

ΞETH Net Load: 🔲🔲🔲🔲🔳🔳 : ⚡

⛏ Block Price: 68 Gwei

📈 $ 2,858.18: bearish 🐻
#eth #gas #price"
84,2022-05-02 23:47:55+00:00,"Cryptocurrencies to Be Accepted by One of World's Top Luxury Gyms
#BTC #SHIB #FLOKI #HOGE #SAITAMA #BNB #ETH 🚀 https://t.co/2enEBE5AOm"
85,2022-05-02 23:47:30+00:00,@WillPapper @SaveToNotion #thread #eth
86,2022-05-02 23:47:23+00:00,"#EverRise $RISE

$0.000951 Δ -4.8% 🔴
$68.1M Market Cap -4.8%
52943 Hodlrs +0.8%

$0.000982 (#Eth) Δ -3.7% 🔴
$0.000917 (#BNB) Δ -8.5% 🔴
$0.000969 (#Polygon) Δ -2.3% 🔴
$0.000912 (#Ftm) Δ -7.5% 🔴
$0.000968 (#Avax) Δ -2.2% 🔴

🔐 $39.9M Staked TVL

$6.3M LP
$1.2M Buyback https://t.co/qjR46VEpz0"
87,2022-05-02 23:47:13+00:00,"#Bitcoin Last Price $38542 #BTC 🚀
Daily Indicators:
-RSI: 42.1
-MA(20): 39757
-MA(50): 41968
-MA(200): 47154
-Bollinger B. lower/upper: 37627/41886

#Ethereum Last Price $2860 #ETH
-RSI: 44.3
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56666"
88,2022-05-02 23:47:09+00:00,"Happy 1st Birthday to #Moonlight #BubbleMaps @moonlight_bsc 
Happy to see you guys keep improving your best work to crypto world more safer! 
#Binance #BSC #ETH https://t.co/XG1hxMNXWk"
89,2022-05-02 23:47:04+00:00,"Yeni Haber CoinNews:
Argentina's Largest Private Bank to Offer Bitcoin, Ethereum Trading [https://t.co/Zkf4ASwfh1] +3, 3 (2 hours ago)
#btc #eth #coin #metaverse #crypto #Bitcoin"
90,2022-05-02 23:46:42+00:00,"#FTTUSDT Bear Alert!

5X Volume
Price:      39.27
5-min %: -0.15%
Volume:  $282,006
 
#crypto #whale #btc #eth #FTT $FTT https://t.co/uz53g5GB57"
91,2022-05-02 23:46:41+00:00,"Top 5 #crypto prices with 24h change:

#BTC #ETH #BNB #XRP #SOL 

🟢 $BTC $38551.54 (0.36%)
🟢 $ETH $2860.22 (1.14%)
🔴 $BNB $389.7 (-0.08%)
🟢 $XRP $0.6138 (1.12%)
🔴 $SOL $87.63 (-2.11%)

Do you #hodl any of these coins?"
92,2022-05-02 23:46:18+00:00,"its been long time i didnt tweet about my fav collection @CyberBrokers_  dont miss this train to staion which call is ""blue chip"" #nft #eth #btc #moonmission #moon #dontbuyshittylands #buyrealart https://t.co/f2XreFMXO4"
93,2022-05-02 23:46:13+00:00,"#Bitcoin Last Price $38534 #BTC 🚀
Daily Indicators:
-RSI: 42.0
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37626/41887

#Ethereum Last Price $2857 #ETH
-RSI: 44.1
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56665"
94,2022-05-02 23:46:05+00:00,"I made a new #collection on #opensea #eth blockchain. These 12 photos taked between 2011 -2021, at Ankara,Izmir,Istanbul,Denizli.
#NFTcollections #nftphotography #newcollection #NFTCommunity 

https://t.co/Qa4nTpi7HI"
95,2022-05-02 23:45:55+00:00,"I'm really happy to be whitelisted on this project! To the moon!

#nft #art #utility #eth #mint #nba 

@thebig3 https://t.co/tGkEiUhhfs"
96,2022-05-02 23:45:31+00:00,@NFTArt_Director Now on more bullish #ETH its literally higher in #crypto world waiting for the great opportunity #HODL buy more #cryptocurrency
97,2022-05-02 23:45:13+00:00,"#Bitcoin Last Price $38546 #BTC 🚀
Daily Indicators:
-RSI: 42.0
-MA(20): 39756
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37626/41887

#Ethereum Last Price $2859 #ETH
-RSI: 44.2
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56664"
98,2022-05-02 23:45:03+00:00,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 56 gwei
Avg: 57 gwei
High: 58 gwei

Opensea: Sale
Low: $32.39
Avg: $32.97
High: $33.55

Uniswap V3: Swap
Low: $29.54
Avg: $30.07
High: $30.60

USDT: Transfer
Low: $8.67
Avg: $8.82
High: $8.98"
99,2022-05-02 23:45:03+00:00,"A big chance in a billion!
Price: \372341.0 (2022/05/03 08:38)
#ETH #ethereum"
100,2022-05-02 23:45:01+00:00,"China to ‘maintain a high-pressure situation’ on crypto, official says
#eth #ethereum #russia #blockchain
https://t.co/BFOoT8vQgr"
101,2022-05-02 23:44:38+00:00,"@EvJBetts Go ! 👺0xa4889d32878ce3fbe9112e415e12c6c2c2172ca6
Done 🔔🚀
#ETH #NFT"
102,2022-05-02 23:44:13+00:00,"#Bitcoin Last Price $38539 #BTC 🚀
Daily Indicators:
-RSI: 42.1
-MA(20): 39757
-MA(50): 41967
-MA(200): 47154
-Bollinger B. lower/upper: 37627/41886

#Ethereum Last Price $2859 #ETH
-RSI: 44.2
-MA(20): 2957
-MA(50): 3061
-MA(200): 3452
-BB: 2745/3169

#Crypto #Live #NFT

56663"
103,2022-05-02 23:44:11+00:00,I just want one whole #eth
104,2022-05-02 23:44:10+00:00,"【下落】372,500円を下回りました。 #イーサリアム #仮想通貨 #ETH"
105,2022-05-02 23:43:59+00:00,"@WhaleEverything There are so many gems that will trend this month, I feel it's inevitable for some utility tokens like #ETH, $SYS, and the likes to trend before this month runs out.

These coins has always been consistent."
