,Datetime,Text
19,2022-05-13 23:58:16+00:00,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 85 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 61 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 49 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 42 Gwei

#Ethereum #ETH #GasPrice"
20,2022-05-13 23:58:13+00:00,ETH Gas is now valued at 35! #ETH #gwei #GasAlert $ETH || ID: 1652486293.540113
21,2022-05-13 23:58:09+00:00,"The # of @TroverseNFT Planets listed on a steady Decline

Regardless of Market Conditions 

These #NFTs are being bought faster then listed 

Currently only 564 out of 10,000 Listed

Soon we will be at 95% #HODL

This Floor is thin and going to Fly

#NFT #P2E #ETH #Metaverse https://t.co/DltKKlDUB3"
22,2022-05-13 23:57:54+00:00,"#SUSHIUSDT Bull Alert!

15X Volume
Price:      1.457
5-min %: 5.0%
Volume:  $1,014,708
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/5qzjDS1uDZ"
23,2022-05-13 23:57:53+00:00,"Inspired by the multiple star system Alcyone located in the constellation Taurus, the bull. @KnownOrigin_io 
#cryptoart #NFT #cryptoartist #ETH https://t.co/fm5zNvSuAZ"
24,2022-05-13 23:57:51+00:00,"#Bitcoin Last Price $29309 #BTC 🚀
Daily Indicators:
-RSI: 27.0
-MA(20): 35912
-MA(50): 40199
-MA(200): 45572
-Bollinger B. lower/upper: 28115/43708

#Ethereum Last Price $2013 #ETH
-RSI: 28.0
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1991/3282

#Crypto #Live

71268"
25,2022-05-13 23:57:23+00:00,"#SYSUSDT Bear Alert!

45X Volume
Price:      0.1922
5-min %: -3.8%
Volume:  $342,444
 
#crypto #whale #btc #eth #SYS $SYS https://t.co/mxNlm2SJbx"
26,2022-05-13 23:57:21+00:00,Syscoin (SYS) went up 13.9 percent in the last 30 minutes on Binance. #SYS  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
27,2022-05-13 23:57:16+00:00,"I’m going to the #hoskyidiotgames May 21st at 8:00 pm utc streaming @noquartermedia and played in @hoskytoken discord not a #sol #bnb   or #eth project, but everyone is welcome! https://t.co/w7gNSyChCH"
28,2022-05-13 23:57:14+00:00,"#OCEANUSDT Bull Alert!

5X Volume
Price:      0.2204
5-min %: 1.3%
Volume:  $32,688
 
#crypto #whale #btc #eth #OCEAN $OCEAN https://t.co/8Yl0fgWHBj"
29,2022-05-13 23:57:07+00:00,"👀 USCT is Coming 

Its built &amp; undergoing testing

- This will allow the trading of any BNB/ETH token

- USCT is backed by USDC 
 
#FEGex will be listing the top 100 Crypto’s trades will feed the Staking Pools based on the chain there are occurring 

#BNB #ETH #BTC #DeFi #NFT https://t.co/gvj5U0ZoZ9"
30,2022-05-13 23:57:05+00:00,"#SUSHIUSDT Bull Alert!

10X Volume
Price:      1.478
5-min %: 6.5%
Volume:  $677,002
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/kmzaAQpz7J"
31,2022-05-13 23:57:04+00:00,loveofnft ⚠️Walrus T(Tired) 56. Only .05 #eth polygon 🦭My granddaughter maked this collection to buy a better pc… https://t.co/dccEhnIWtA
32,2022-05-13 23:56:52+00:00,"#Bitcoin Last Price $29301 #BTC 🚀
Daily Indicators:
-RSI: 26.9
-MA(20): 35910
-MA(50): 40198
-MA(200): 45572
-Bollinger B. lower/upper: 28109/43711

#Ethereum Last Price $2013 #ETH
-RSI: 28.0
-MA(20): 2637
-MA(50): 2968
-MA(200): 3368
-BB: 1992/3281

#Crypto #Live

71267"
33,2022-05-13 23:56:44+00:00,"#SYSUSDT Bear Alert!

25X Volume
Price:      0.1925
5-min %: -3.7%
Volume:  $193,380
 
#crypto #whale #btc #eth #SYS $SYS https://t.co/UwFc7blLkH"
34,2022-05-13 23:56:43+00:00,So excited I was able to register greenlanterns.eth today #ENS #ETH https://t.co/TYXyO6uybB
35,2022-05-13 23:56:33+00:00,"Yeni Haber CoinNews:
El Salvador Buys the Dip Again and Purchases 500 Bitcoin (BTC) Amid Crypto Crash [https://t.co/blVCezm1Cl] +9, -1 (3 hours ago)
#btc #eth #coin #metaverse #crypto #Bitcoin"
36,2022-05-13 23:56:20+00:00,Mines of Dalarnia (DAR) went up 10.0 percent in the last 30 minutes on Binance. #DAR  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
37,2022-05-13 23:56:14+00:00,"#SUSHIUSDT Bull Alert!

5X Volume
Price:      1.435
5-min %: 3.4%
Volume:  $350,555
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/bNRgrQ9yNL"
38,2022-05-13 23:56:13+00:00,"#LOKAUSDT Bear Alert!

5X Volume
Price:      1.0893
5-min %: -2.0%
Volume:  $218,968
 
#crypto #whale #btc #eth #LOKA $LOKA https://t.co/fbPJmeDl09"
39,2022-05-13 23:56:12+00:00,"@EthLilly #GIVEAWAY #NFT 

0x3e819b7eEE44B8fa235C63684f9Dbd803431D69a

#NFTGiveaway #NFTs #Solana #ETH"
40,2022-05-13 23:56:11+00:00,"#SYSUSDT Bull Alert!

5X Volume
Price:      0.2035
5-min %: 1.9%
Volume:  $39,592
 
#crypto #whale #btc #eth #SYS $SYS https://t.co/OZX9TwtK28"
41,2022-05-13 23:56:07+00:00,"@hoskytoken @noquartermedia Calling all idiots to the #hoskyidiotgames May 21st at 8:00 pm utc streaming @noquartermedia and played in @hoskytoken discord not a #sol #bnb   or #eth project, but everyone is welcome!"
42,2022-05-13 23:55:56+00:00,Drop your #ETH address right now real quick ima send one person some money as-long at the followed n retweeted this tweet lol??????
43,2022-05-13 23:55:53+00:00,"#Bitcoin Last Price $29266 #BTC 🚀
Daily Indicators:
-RSI: 26.9
-MA(20): 35910
-MA(50): 40198
-MA(200): 45572
-Bollinger B. lower/upper: 28109/43711

#Ethereum Last Price $2011 #ETH
-RSI: 28.0
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1991/3282

#Crypto #Live

71266"
44,2022-05-13 23:55:47+00:00,"#EverRise $RISE

$0.000590 🟢 +9.2%
$42.3M Market Cap +9.2%
54182 Hodlrs +0.1%

$0.000611 (#Eth) 🟢 +5.3%
$0.000592 (#BNB) 🟢 +5.1%
$0.000590 (#Polygon) 🟢 +14.6%
$0.000563 (#Ftm) 🟢 +15.1%
$0.000581 (#Avax) 🟢 +11.9%

0.209% Burn
$24.9M Staked TVL

$3.8M LP
$733.7k Buyback https://t.co/b5HobY1ScG"
45,2022-05-13 23:55:47+00:00,".@mcuban

#Texas #Dallas 
#ART #NFTcommunity #NFT #NFTs #NFTart #NFTartworks #NFTartists #NFTartist #NFTcollectors #NFTcollector #NFTartwork #ETH #XTZ https://t.co/RCgtZRBHxO"
46,2022-05-13 23:55:47+00:00,"The luckiest collection of the year!! “Lucky Horseshoe” first series with 1400 pieces, available soon. Keep in touch! #nft #NFTCollection #Ethereum #eth #rarible #digitalasset #nftart https://t.co/aZ66FXoNh5"
47,2022-05-13 23:55:41+00:00,"When Does 'Fantastic Beasts 3' Come Out on HBO Max? What to Know https://t.co/n18Y4BmQP4 via @CNET 

#NFT #love #nftnews #nftart #Community #nftproject #eth #Vevefam #Followback #crypto #art #hro #recur #NFTartists #Music #club #sports"
48,2022-05-13 23:55:35+00:00,"I’m going to the #hoskyidiotgames May 21st at 8:00 pm utc streaming here on Twitter and played in @hoskytoken discord not a #sol #bnb or #eth project, but everyone is welcome! https://t.co/7M5wIVz6RE"
49,2022-05-13 23:55:32+00:00,Good amount of longer term resting liquidity support in #Ethereum #ETH here just under 2k https://t.co/kz2sINDlXk
50,2022-05-13 23:55:22+00:00,"もう一回下試しに行くんだろーなー。
かといってステーブルに戻しておく勇気は無いんだよなー。
#BTC #ETH #BNB #cryptocurrency"
51,2022-05-13 23:55:20+00:00,#terraluna yeni alım yapanlara artık uyku haram iyi nöbetler sabah uyandığınızda paranız pulda olabilir bir anda zengin de olabilirsiniz.Bol şans #btc #eth #BNB #binance #mexc
52,2022-05-13 23:55:15+00:00,"#AGLDUSDT Bear Alert!

20X Volume
Price:      0.488
5-min %: -3.6%
Volume:  $580,313
 
#crypto #whale #btc #eth #AGLD $AGLD https://t.co/0Uwphp6hEV"
53,2022-05-13 23:54:56+00:00,"#SUSHIUSDT Bull Alert!

15X Volume
Price:      1.385
5-min %: 5.7%
Volume:  $885,766
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/IyUUp2Fhve"
54,2022-05-13 23:54:55+00:00,"#bch, 1H级别，对三预期。

#BTC #Bitcoin #ETH #Ethereum  #Crypto https://t.co/I8XnvzQlG2"
55,2022-05-13 23:54:54+00:00,"#Bitcoin Last Price $29238 #BTC 🚀
Daily Indicators:
-RSI: 26.8
-MA(20): 35909
-MA(50): 40198
-MA(200): 45572
-Bollinger B. lower/upper: 28105/43713

#Ethereum Last Price $2006 #ETH
-RSI: 27.9
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1991/3282

#Crypto #Live

71265"
56,2022-05-13 23:54:50+00:00,"!collect  $NIP

@FelineFiendz #FIENDZTAKEOVER #fiendzfolllowfiendz #ETH $AVAX $XPR https://t.co/1B0WgnXHyj"
57,2022-05-13 23:54:45+00:00,"The $ETH price is at $2,010.66 right now.
🔴 Compared to the last tweet, the price has dropped by $9.03 (0.45%).
🟢 In the last 24 hours the price has increased by $43.35 (2.20%).

#Ethereum #ETH https://t.co/RlbTbWcMts"
58,2022-05-13 23:54:44+00:00,"#SYSUSDT Bull Alert!

5X Volume
Price:      0.1985
5-min %: 3.0%
Volume:  $37,351
 
#crypto #whale #btc #eth #SYS $SYS https://t.co/JvUejLhiH3"
59,2022-05-13 23:54:40+00:00,"Lov my #moose 🤩
@nastypigsnft #bofa #eth #nft #nftart https://t.co/9MPYZpX5iD"
60,2022-05-13 23:54:37+00:00,"The only way for the fed to fight inflation is the reverse wealth effect

Take down stocks, crypto, real estae

People buy less and prices come down

That's when you get bullish 

#btc #rut #sp500 #egld #gala #eth"
61,2022-05-13 23:54:30+00:00,"#HEX getting ready to take its rightful place at the top of #cryptocurrency with the launch of #PulseChain. #Hexicans are ready, are you?

#BTC #ETH #ADA #LUNA #UST #XRP #NFTCommunity #Solana #BNB #terraluna #Polkadot #NFT #usdt #usdc #Coinbase #Crypto #LTC #dogecoin #SHIB https://t.co/XKk0VCxCML"
62,2022-05-13 23:54:29+00:00,"🌕 Biggest #Cryptos 1-Day Volume

#BTC: $29,809.47 (+3.42%)
#ETH: $2,058.82 (+7.00%)
$BCH: $205.4 (+7.60%)
#Ripple: $0.4301 (+13.72%)
$SOL: $50.13 (+15.93%)

👉 Follow to bring #bitcoins dashboard right to your feed. https://t.co/DPHAGaaZmk"
63,2022-05-13 23:54:14+00:00,"【下落】259,900円を下回りました。 #イーサリアム #仮想通貨 #ETH"
64,2022-05-13 23:54:13+00:00,"#MITHUSDT Bear Alert!

10X Volume
Price:      0.01324
5-min %: -0.53%
Volume:  $37,665
 
#crypto #whale #btc #eth #MITH $MITH https://t.co/mOjeVwI6P7"
65,2022-05-13 23:54:11+00:00,"Our Best Trades of the Week @WalshWealthWWG 

We Booked Huge Gains on 👇
#Near Short 36%
#DOGE Short 32%
#AAVE Short 33%
#AXS Short 23%

Trades Attached with Entries &amp; Gains For Transparency.

📢 https://t.co/Uu40dTbItZ to sign up. 

#BTC BTC &amp; ETH #Bitcoin #crypto Ethereum #ETH https://t.co/dktRKALDP8"
66,2022-05-13 23:54:07+00:00,"#AVAUSDT Bear Alert!

5X Volume
Price:      0.716
5-min %: -1.1%
Volume:  $19,513
 
#crypto #whale #btc #eth #AVA $AVA https://t.co/bUUCMi2Nrj"
67,2022-05-13 23:53:55+00:00,"#Bitcoin Last Price $29254 #BTC 🚀
Daily Indicators:
-RSI: 26.5
-MA(20): 35906
-MA(50): 40197
-MA(200): 45571
-Bollinger B. lower/upper: 28091/43721

#Ethereum Last Price $2008 #ETH
-RSI: 27.6
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1989/3283

#Crypto #Live

71264"
68,2022-05-13 23:53:54+00:00,"#ftt , 1H级别，头肩顶预期。

#BTC #Bitcoin #ETH #Ethereum  #Crypto https://t.co/coMzjKm0ir"
69,2022-05-13 23:53:37+00:00,"#SUSHIUSDT Bull Alert!

10X Volume
Price:      1.339
5-min %: 2.2%
Volume:  $609,569
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/BykFMAf23m"
70,2022-05-13 23:53:05+00:00,"@ETHEREUM06 #ETH

0xD4C5cefC231aB5653bae1Bc1b8715a1b57aDB577"
71,2022-05-13 23:52:59+00:00,"#UNI , 1H级别， 下直三预期。

#BTC #Bitcoin #ETH #Ethereum  #Crypto https://t.co/pgqVyyLYIw"
72,2022-05-13 23:52:55+00:00,"#Bitcoin Last Price $29209 #BTC 🚀
Daily Indicators:
-RSI: 26.6
-MA(20): 35907
-MA(50): 40197
-MA(200): 45571
-Bollinger B. lower/upper: 28096/43718

#Ethereum Last Price $2002 #ETH
-RSI: 27.7
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1990/3283

#Crypto #Live

71263"
73,2022-05-13 23:52:47+00:00,"#SUSHIUSDT Bull Alert!

5X Volume
Price:      1.328
5-min %: 1.4%
Volume:  $299,460
 
#crypto #whale #btc #eth #SUSHI $SUSHI https://t.co/XJD0s464yJ"
74,2022-05-13 23:52:45+00:00,If you not @LEOsLounge_ where you aaaaaat?!?! #music #NFTCommunity #NFTCommunity #NFTs #BlueChipNft #Bitcoin #ETH #LHRC #BlueChipStables https://t.co/72h7ll6dOl
75,2022-05-13 23:52:23+00:00,"Feeling like since #BTC is failing 30k, we'll see #ETH fail 2k soon."
76,2022-05-13 23:52:22+00:00,"GN✨
🧿White Hole ~ Eye of Blue Devil

#NFTCommmunity #nasa #blackhole #whitehole #eth #NFTGiveaway #ElonMusk @elonmusk #NFTCommunity #SolanaGiveaways #Madonna #SOL #NFTs https://t.co/vkzhZDXF48"
77,2022-05-13 23:52:17+00:00,"#ADXUSDT Bear Alert!

10X Volume
Price:      0.2328
5-min %: -0.47%
Volume:  $276,592
 
#crypto #whale #btc #eth #ADX $ADX https://t.co/qea9pjpPYw"
78,2022-05-13 23:52:07+00:00,"As 10 #criptomoedas com maior valor de mercado no @CoinMarketCap

1) #BTC: $29,275.88
2) #ETH: $2,019.52
3) #USDT: $0.9983
4) #USDC: $1.00
5) #BNB: $291.17
6) #XRP: $0.4236
7) #ADA: $0.5281
8) #BUSD: $1.00
9) #SOL: $48.95
10) #DOGE: $0.08826"
79,2022-05-13 23:51:59+00:00,"#AGLDUSDT Bull Alert!

15X Volume
Price:      0.508
5-min %: 0.4%
Volume:  $455,582
 
#crypto #whale #btc #eth #AGLD $AGLD https://t.co/LZkhBMkIDL"
80,2022-05-13 23:51:56+00:00,"#Bitcoin Last Price $29235 #BTC 🚀
Daily Indicators:
-RSI: 26.5
-MA(20): 35906
-MA(50): 40197
-MA(200): 45571
-Bollinger B. lower/upper: 28090/43722

#Ethereum Last Price $2006 #ETH
-RSI: 27.6
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1989/3283

#Crypto #Live

71262"
81,2022-05-13 23:51:54+00:00,"One down, one to go! 👏🏻💙

#PAD #PsychonautApes #PADFam #PADto1ETH #PADfollowPAD #NFTCommunity #NFTArtists #NFTFamilia #NFTDrop #Crypto #ETH #NFTs #NFTCollection https://t.co/cdJQRSOw22"
82,2022-05-13 23:51:49+00:00,"#AGLDUSDT Bear Alert!

10X Volume
Price:      0.498
5-min %: -1.6%
Volume:  $289,912
 
#crypto #whale #btc #eth #AGLD $AGLD https://t.co/2tkwa1E27I"
83,2022-05-13 23:51:45+00:00,#NFT #DAO #ETH https://t.co/mX3gCEyGsK
84,2022-05-13 23:51:42+00:00,"#ADXUSDT Bull Alert!

5X Volume
Price:      0.238
5-min %: 1.8%
Volume:  $148,638
 
#crypto #whale #btc #eth #ADX $ADX https://t.co/YY2q8tjQnS"
85,2022-05-13 23:51:39+00:00,"#cro , 1H级别， 继续向下。

#BTC #Bitcoin #ETH #Ethereum  #Crypto https://t.co/BaNmiirKhr"
86,2022-05-13 23:51:37+00:00,"#ETH $ETH #etehreum #tether #hongkong #macau 

May 14, 2022 News:

Lido Warns Leveraged Traders at Risk of Liquidation as 'Staked Ethereum' Loses Peg. A surge in staked Ethereum (stETH) redemptions has caused it to lose its 1:1 peg with Ethereum.

https://t.co/9cv4iTljB1 https://t.co/NOZbfcVrfS"
87,2022-05-13 23:51:33+00:00,"第673篇原创行情分析《【导演】5.14日，熊途路漫漫，大饼目前走一笔1H的回调，回调不破前低依然还有机会反弹》
#BTC 走了3次1H下跌后，昨天走了一笔1H 上，第一笔已经到了31位置，目前回调只要不破新低，还是有第三笔1H上的。
#ETH 补跌后走势相对比较弱，这里是个1H 三卖走势
https://t.co/3A7XtrDskl"
88,2022-05-13 23:51:33+00:00,"[ 48 HOURS REMAIN ] 
[ giveaway ]
[1 WL]

[ like ] [ retweet ] [ follow @0BS0LETE_NFT] [ follow @ronswanson730 ]

#ETH #NFT https://t.co/QHdvgoKDOY"
89,2022-05-13 23:51:28+00:00,"Listening to offers on this 1/1 of The Future Champ! #6 Ranked Featherweight 18-1 (9-0 UFC)  #UFC #Panini #PaniniNFT  #PaniniBlockchain #NFT #NFTs #Blockchain #Crypto #Bitcoin  #ETH 
@Arnoldbfa @ufc @PaniniAmerica 

https://t.co/YKmcdEliE1 https://t.co/V1ZFDSGtL1"
90,2022-05-13 23:51:21+00:00,"Testnet testing for @BirdieToken V2 Presale and launch pad is underway!! 

https://t.co/Jnlgd9qDpQ

Join the Discord to see updates first! 

#NFT #PreSale #ETH #BTC #BNB #Metaverse #Golf #Par #Birdie #NFTGame https://t.co/asw2YNYWFr"
91,2022-05-13 23:51:08+00:00,"#MKRUSDT Bear Alert!

5X Volume
Price:      1382
5-min %: -0.43%
Volume:  $186,187
 
#crypto #whale #btc #eth #MKR $MKR https://t.co/xvmrEKLAyM"
92,2022-05-13 23:51:03+00:00,I didn't seen #ETH so low for so long 😅
93,2022-05-13 23:50:59+00:00,"RAGS TO RICHES is live! @Rags2RichesFAM

""💥💥💥💥Pulsechain Solves Bitcoin Maximalism"" #HEX #Pulsechain #Crypto #BTC #ETH #DeFi #PassiveIncome

YOUTUBE: https://t.co/TXPrfrg4lm"
94,2022-05-13 23:50:57+00:00,"#Bitcoin Last Price $29290 #BTC 🚀
Daily Indicators:
-RSI: 26.5
-MA(20): 35906
-MA(50): 40197
-MA(200): 45571
-Bollinger B. lower/upper: 28092/43720

#Ethereum Last Price $2014 #ETH
-RSI: 27.7
-MA(20): 2636
-MA(50): 2968
-MA(200): 3368
-BB: 1990/3283

#Crypto #Live

71261"
95,2022-05-13 23:50:45+00:00,"#EverRise $RISE

$0.000591 🟢 +9.3%
$42.3M Market Cap +9.3%
54182 Hodlrs +0.1%

$0.000612 (#Eth) 🟢 +5.5%
$0.000594 (#BNB) 🟢 +5.3%
$0.000591 (#Polygon) 🟢 +14.8%
$0.000563 (#Ftm) 🟢 +15.1%
$0.000580 (#Avax) 🟢 +11.8%

0.209% Burn
$24.9M Staked TVL

$3.8M LP
$734.8k Buyback https://t.co/BWkM661bUl"
96,2022-05-13 23:50:44+00:00,"@The_R_A_T 

$RAT

#Bullish #BullishAF #RATBits #NFT #NFTs #art #pixar #Bitcoin #ETH #btc #Dubai #cryptocurrency #Crypto #CryptocurrencyNews #StableCoin #1000xgem #100xGems https://t.co/Uflg0j5SDr"
97,2022-05-13 23:50:44+00:00,Is The Crypto Crash A Sign Of Trouble Or A Time To Buy The Dip? - https://t.co/NUfUHujJNp #crypto #blockchain #bitcoin #eth #xrp https://t.co/a3a3iLrzn4
98,2022-05-13 23:50:41+00:00,"@cryptojack Ever since this bear run started, I have been consistently following the DCA strategy

Will do same again today into some of my solid bags #ETH and $OGN"
99,2022-05-13 23:50:27+00:00,"#MATIC , 1H级别， 测试支撑区。

#BTC #Bitcoin #ETH #Ethereum  #Crypto https://t.co/VB4WmVxq7p"
100,2022-05-13 23:50:11+00:00,"BTC/JPY = 3795673円 
ETH/JPY = 262525円 
XRP/JPY = 54.820円 
LTC/JPY = 8787.4円 
#ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC"
101,2022-05-13 23:50:10+00:00,"Bored Ape Yacht Club #3817 sold for 109.4 ETH ($221,357.77)
                        
Previously Sold for $252,323.75
#NFT Collection: #BoredApeYachtClub
Floor Price: 99.99 #ETH

https://t.co/TcEcKAzb4v https://t.co/qZjVleMfsp"
102,2022-05-13 23:50:06+00:00,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #NFTCommunity #NFT_Stakes #ETH #NFTs #BSC #NFTCommunity #100xgem #AVAX https://t.co/cHkdLDmr8v
103,2022-05-13 23:49:58+00:00,"#Bitcoin Last Price $29300 #BTC 🚀
Daily Indicators:
-RSI: 26.8
-MA(20): 35910
-MA(50): 40198
-MA(200): 45572
-Bollinger B. lower/upper: 28106/43713

#Ethereum Last Price $2016 #ETH
-RSI: 28.1
-MA(20): 2637
-MA(50): 2968
-MA(200): 3368
-BB: 1992/3281

#Crypto #Live

71260"
104,2022-05-13 23:49:44+00:00,"Y recuerda, tanto que te han costado tus #btc, #eth, etc, no te dejes manipular por las ballenas, ellos tienen muy claro que esto es el futuro y por eso van a manipular todo para que tu vendas tus inversiones en perdidas, para estos ser dueños de esto por menos."
105,2022-05-13 23:49:41+00:00,"#AGLDUSDT Bull Alert!

5X Volume
Price:      0.502
5-min %: 2.9%
Volume:  $135,180
 
#crypto #whale #btc #eth #AGLD $AGLD https://t.co/YutVf61ArO"
106,2022-05-13 23:49:30+00:00,"whatever you bind on earth will be bound in heaven. All of us has bound #zinu on earth “ #zinu to the moon”therefore it has been bound in heaven. Believe that. #zinu to the moon my friends🔥🔥🚀🚀. Join the unstoppable.
🛑NFA
#btc #ETH #Crypto"
107,2022-05-13 23:49:29+00:00,Drop another #ETH adress #NFT.  Like &amp; RT 📣
108,2022-05-13 23:49:28+00:00,"#ADXUSDT Bull Alert!

10X Volume
Price:      0.2362
5-min %: 0.77%
Volume:  $230,816
 
#crypto #whale #btc #eth #ADX $ADX https://t.co/zLstvM5HdC"
109,2022-05-13 23:49:22+00:00,Better get ready #bitcoin rekt #sol #eth #doge #matic #cryptocurrency https://t.co/qJVpeZgRPb
